アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,51,39.8%,安打,35,72.9%
フライ,37,28.9%,四死球,11,22.9%
空三振,26,20.3%,失策出塁,2,4.2%
見三振,6,4.7%,野選,0,0.0%
犠打,8,6.3%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
