球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,14,30.4%,147.6,1,7,3,3,78.6%,25.0%,0.0,2,0,0,2,0,0
スライダー,11,23.9%,127.3,7,1,1,2,81.8%,87.5%,0.0,3,0,0,3,0,0
フォーク,9,19.6%,135.9,4,0,1,2,55.6%,57.1%,0.0,3,0,0,1,0,0
チェンジアップ,4,8.7%,131.0,1,0,0,2,25.0%,50.0%,0.0,1,0,0,0,0,0
スプリット,3,6.5%,142.0,2,0,1,0,100.0%,66.7%,0.0,1,0,0,1,0,0
カットボール,3,6.5%,136.7,1,0,1,1,66.7%,50.0%,0.0,1,0,0,1,0,0
ツーシーム,2,4.3%,147.0,0,0,0,1,0.0%,0.0%,0.0,1,0,0,0,0,0
