週間,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
9/1〜10/5,0.263,27,117,99,14,26,5,1,1,36,9,18,18,0,0,0,0,1,0,0,0.376,0.364,0.74
