アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,21,40.4%,安打,21,61.8%
フライ,17,32.7%,四死球,13,38.2%
空三振,14,26.9%,失策出塁,0,0.0%
見三振,0,0.0%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
