球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,17,51.5%,147.6,4,2,3,6,52.9%,44.4%,1.000,2,2,0,0,1,0
カットボール,9,27.3%,139.6,3,1,1,3,55.6%,60.0%,.500,2,1,0,1,0,0
スライダー,3,9.1%,131.0,1,0,0,1,33.3%,50.0%,.000,2,0,0,1,0,0
フォーク,2,6.1%,139.0,0,0,0,2,0.0%,-%,-,0,0,0,0,0,0
ツーシーム,2,6.1%,142.5,0,0,1,0,50.0%,0.0%,1.000,1,1,0,0,0,0
