種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.72,31,0,31,1,2,15,1,16,2,1,2,29.0,29,0,17,10,0,12,12,1.34,0.276,-,2.42
Visitor,2.66,29,0,29,0,2,8,0,8,0,0,2,23.2,19,3,17,6,0,9,7,1.06,0.218,-,2.63
