球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,439,50.5%,142.9,42,91,96,137,52.2%,19.9%,0.195,87,17,3,21,6,0
スプリット,233,26.8%,136.0,24,25,28,90,33.0%,20.3%,0.233,73,17,0,10,5,0
ナックルカーブ,116,13.3%,120.4,5,24,16,53,38.8%,12.8%,0.474,19,9,0,1,1,0
スライダー,81,9.3%,128.0,11,11,15,30,45.7%,27.5%,0.385,13,5,0,2,1,0
