種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,5.02,10,0,10,0,0,0,0,0,0,0,0,14.1,17,0,8,5,0,8,8,1.53,0.298,-,1.79
Visitor,2.55,13,1,12,1,1,3,0,4,1,1,1,17.2,15,1,10,8,2,5,5,1.3,0.238,6.75,2.93
