種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,0.38,24,0,24,2,0,15,0,17,2,2,0,23.2,10,0,30,9,1,1,1,0.8,0.135,-,23.67
Visitor,1.89,21,0,21,0,1,13,0,13,0,0,1,19.0,9,1,23,8,1,4,4,0.89,0.141,-,4.75
