種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.75,25,0,25,2,1,5,0,7,2,2,1,19.2,17,1,16,7,2,6,6,1.22,0.239,-,3.28
Visitor,2.01,26,0,26,1,1,9,0,10,1,1,1,22.1,19,1,13,2,2,6,5,0.94,0.241,-,3.72
