球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,131,52.8%,148.1,9,26,20,54,42.0%,17.6%,.300,30,9,3,8,3,0
スプリット,92,37.1%,137.7,22,12,18,22,56.5%,37.9%,.200,20,4,0,3,1,0
カーブ,12,4.8%,119.7,1,1,2,4,33.3%,14.3%,.200,5,1,1,1,0,0
チェンジアップ,8,3.2%,126.8,0,1,1,5,25.0%,0.0%,.000,1,0,0,0,0,0
カットボール,4,1.6%,140.3,0,0,1,2,25.0%,0.0%,.000,1,0,0,0,1,0
ツーシーム,1,0.4%,141.0,0,1,0,0,100.0%,-%,-,0,0,0,0,0,0
