条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.192,381,359,69,17,1,7,66,19,3,0,0,0.239
1塁,0.235,89,85,20,1,0,1,13,1,2,1,0,0.261
2塁,0.205,46,39,8,4,0,1,10,5,0,2,0,0.295
3塁,0.25,9,8,2,0,1,0,1,1,0,0,0,0.333
1・2塁,0.148,33,27,4,0,0,0,4,4,0,2,0,0.258
1・3塁,0.125,11,8,1,0,0,1,1,3,0,0,0,0.364
2・3塁,0.0,4,2,0,0,0,0,0,1,0,1,0,0.333
満塁,0.25,13,12,3,1,0,1,2,1,0,0,0,0.308
得点圏,0.188,116,96,18,5,1,3,18,15,0,5,0,0.297
