条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.339,69,62,21,4,1,1,0,1,2,4,0,0.369
1-0より,.241,30,29,7,1,0,1,0,0,0,1,0,0.241
2-0より,.333,15,15,5,2,0,0,0,0,0,0,0,0.333
3-0より,-,2,0,0,0,0,0,0,2,0,0,0,1.0
0-1より,.115,53,52,6,1,0,1,0,0,1,0,0,0.132
1-1より,.176,51,51,9,1,0,3,0,0,0,0,0,0.176
2-1より,.200,35,35,7,4,0,0,0,0,0,0,0,0.2
3-1より,.231,27,13,3,0,1,0,0,14,0,0,0,0.63
0-2より,.082,49,49,4,1,0,0,22,0,0,0,0,0.082
1-2より,.182,90,88,16,1,0,1,27,0,2,0,0,0.2
2-2より,.134,83,82,11,3,0,1,27,0,0,1,0,0.134
3-2より,.281,82,64,18,5,0,3,21,18,0,0,0,0.439
