種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,8.15,7,1,6,0,3,1,0,1,0,0,2,17.2,26,4,17,11,0,16,16,2.09,0.342,0.00,1.14
Nighter,1.93,6,0,6,1,0,0,0,1,1,1,0,9.1,5,0,8,8,1,2,2,1.39,0.161,-,4.67
