月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.227,6,26,22,3,5,3,0,0,8,3,4,4,0,0,0,0,0,0,0,.346,.364,0.71
5月,.216,20,82,74,13,16,3,0,2,25,9,12,8,1,0,0,0,0,0,0,.293,.338,0.631
6月,.154,3,14,13,2,2,1,0,0,3,0,3,1,1,0,0,0,0,0,0,.214,.231,0.445
7月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
8月,.274,21,71,62,9,17,1,0,5,33,7,18,8,3,1,0,0,0,0,2,.366,.532,0.898
9月,.396,15,53,48,8,19,6,0,4,37,9,8,5,1,0,0,0,0,0,0,.453,.771,1.224
10月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
