条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.306,128,121,37,9,0,6,6,24,7,0,0,0,0.344
1塁,0.271,53,48,13,3,0,3,8,7,4,1,0,0,0.34
2塁,0.214,21,14,3,0,0,1,4,4,7,0,0,0,0.476
3塁,0.25,6,4,1,0,0,0,1,0,2,0,0,0,0.5
1・2塁,0.25,22,20,5,2,0,1,9,7,2,0,0,0,0.318
1・3塁,0.0,4,3,0,0,0,0,0,1,1,0,0,0,0.25
2・3塁,0.0,6,3,0,0,0,0,0,1,3,0,0,0,0.5
満塁,0.0,6,6,0,0,0,0,0,1,0,0,0,0,0.0
得点圏,0.18,65,50,9,2,0,2,14,14,15,0,0,0,0.369
