球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,212,46.5%,149.5,9,45,47,71,47.6%,9.4%,0.333,42,14,2,3,7,2
カットボール,99,21.7%,142.2,21,23,12,21,56.6%,38.2%,0.308,26,8,0,4,0,0
カーブ,49,10.7%,121.2,5,9,2,23,32.7%,29.4%,0.182,11,2,0,1,0,0
フォーク,44,9.6%,138.0,9,0,12,18,47.7%,34.6%,0.273,11,3,0,6,0,0
スライダー,38,8.3%,137.1,12,1,7,14,52.6%,52.2%,0.125,16,2,0,12,0,0
シュート,14,3.1%,147.7,1,1,3,4,35.7%,11.1%,0.2,5,1,0,0,0,1
