チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,0.0,3,0,3,0,0,0,0,0,0,0,0,3.0,6,0,2,0,0,0,0,2.0,0.4,-,99.0
日本ハム,11.12,4,0,4,0,0,0,0,0,0,0,0,5.2,10,2,9,4,0,7,7,2.47,0.4,-,0.81
ロッテ,0.0,2,0,2,0,0,1,0,1,0,0,0,4.0,2,0,4,0,0,0,0,0.5,0.143,-,99.0
オリックス,3.68,4,0,4,0,0,0,0,0,0,0,0,7.1,5,0,5,0,1,3,3,0.68,0.185,-,2.44
西武,1.23,4,0,4,0,0,0,0,0,0,0,0,7.1,7,0,6,3,2,4,1,1.36,0.233,-,1.83
