球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,79,28.9%,142.3,4,14,9,38,34.2%,14.8%,.200,15,3,0,2,4,1
スライダー,77,28.2%,127.5,15,11,9,25,45.5%,36.6%,.316,19,6,1,2,1,0
ツーシーム,65,23.8%,141.6,3,11,9,26,35.4%,10.7%,.286,14,4,0,0,1,0
カットボール,31,11.4%,133.7,3,3,9,9,48.4%,15.8%,.125,8,1,0,1,0,0
フォーク,17,6.2%,130.5,2,1,1,6,23.5%,20.0%,.625,8,5,0,1,0,0
ナックルカーブ,4,1.5%,118.5,0,0,0,4,0.0%,-%,-,0,0,0,0,0,0
