種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,0.0,9,0,9,0,0,3,0,3,0,0,0,7.0,2,0,6,0,0,0,0,0.29,0.087,-,99.0
Nighter,3.63,27,0,27,1,1,8,0,9,1,1,1,22.1,19,0,19,10,2,11,9,1.3,0.229,-,2.03
