球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,800,36.9%,150.3,41,207,137,247,48.1%,11.8%,0.342,193,66,7,32,26,3
ナックルカーブ,435,20.1%,127.1,66,81,54,153,46.2%,32.8%,0.18,133,24,2,53,2,0
チェンジアップ,372,17.2%,137.6,63,49,41,165,41.1%,39.9%,0.156,77,12,0,23,8,0
スライダー,289,13.3%,129.7,33,68,34,98,46.7%,26.8%,0.262,65,17,3,10,3,0
カットボール,263,12.1%,137.6,26,73,30,97,49.0%,28.0%,0.378,37,14,2,1,4,1
ツーシーム,9,0.4%,150.3,0,0,4,2,44.4%,0.0%,0.667,3,2,1,0,0,0
