種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,5.87,7,0,7,0,1,0,0,0,0,0,1,7.2,11,3,8,6,0,6,5,2.22,0.333,-,1.28
Visitor,2.45,9,0,9,0,1,1,0,1,0,0,1,7.1,6,0,11,6,0,2,2,1.64,0.214,-,3.67
