チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,4.5,2,0,2,0,0,0,0,0,0,0,0,2.0,1,1,1,3,0,1,1,2.0,0.143,-,2.0
阪神,18.0,1,0,1,0,1,0,0,0,0,0,1,1.0,2,1,0,2,0,2,2,4.0,0.4,-,0.5
ＤｅＮＡ,7.71,3,0,3,0,0,0,0,0,0,0,0,2.1,6,1,4,1,0,3,2,3.0,0.429,-,0.78
広島,0.0,2,0,2,0,0,1,0,1,0,0,0,2.0,1,0,1,2,0,0,0,1.5,0.167,-,99.0
中日,0.0,2,0,2,0,0,0,0,0,0,0,0,2.0,1,0,5,2,0,0,0,1.5,0.167,-,99.0
