チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,0.00,1,0,1,0,0,0,0,0,0,0,0,2.0,1,0,1,0,0,0,0,0.5,0.167,-,99.00
日本ハム,0.00,1,0,1,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0.0,0.0,-,99.00
ロッテ,27.00,1,0,1,0,1,0,0,0,0,0,1,0.1,1,0,1,1,0,1,1,6.0,0.5,-,0.33
楽天,6.75,1,0,1,0,0,0,0,0,0,0,0,1.1,3,0,4,1,0,1,1,3.0,0.429,-,1.33
オリックス,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
西武,0.00,2,0,2,0,0,0,0,0,0,0,0,1.0,1,0,1,0,0,0,0,1.0,0.25,-,99.00
