球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,157,64.9%,144.4,11,38,31,49,51.0%,15.7%,.324,34,11,1,6,2,0
チェンジアップ,48,19.8%,125.0,2,5,8,22,31.3%,9.5%,.364,11,4,0,1,0,0
カーブ,28,11.6%,116.1,5,2,3,15,35.7%,45.5%,.400,5,2,0,2,0,0
シンカー,5,2.1%,129.4,0,0,1,2,20.0%,0.0%,.500,2,1,0,0,0,0
カットボール,3,1.2%,135.0,1,0,0,1,33.3%,50.0%,.000,1,0,0,0,0,0
スライダー,1,0.4%,129.0,0,0,0,1,0.0%,-%,-,0,0,0,0,0,0
