チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.125,12,31,24,2,3,1,0,0,4,1,7,6,0,0,1,0,1,0,0,0.3,0.167,0.467
ＤｅＮＡ,0.257,16,41,35,2,9,1,0,1,13,3,12,3,0,0,3,0,1,1,0,0.316,0.371,0.687
広島,0.056,9,21,18,1,1,0,0,0,1,1,4,1,0,0,1,1,1,0,1,0.1,0.056,0.156
ヤクルト,0.364,14,39,33,4,12,1,0,1,16,2,7,5,0,1,0,0,1,0,1,0.462,0.485,0.946
中日,0.188,10,19,16,1,3,1,0,0,4,0,4,2,0,0,1,0,0,0,0,0.278,0.25,0.528
