背番,名前,席,打率,試合,打席,打数,得点,安打,内安,内安率,２Ｂ,３Ｂ,本塁,HR勝敗,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,成功率,失策,捕逸,併殺打,得点圏,出塁率,長打率,OPS,詳細URL,nf3_player_id
67,髙寺望夢,左,.231,67,160,134,10,31,4,12.9,4,0,2,1-0-1,41,7,37,18,1,1,6,1,4,1,80.0,2,0,1,.172,.325,.306,.631,https://nf3.sakura.ne.jp/Central/T/f/67_stat.htm,
