条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.098,137,122,12,4,0,0,36,15,0,0,0,0.197
1塁,0.226,34,31,7,0,0,1,10,1,0,2,0,0.25
2塁,0.167,16,12,2,0,0,0,4,3,1,0,0,0.375
3塁,0.25,4,4,1,0,0,0,3,0,0,0,0,0.25
1・2塁,0.267,16,15,4,0,0,0,2,0,0,1,0,0.267
1・3塁,0.5,4,4,2,1,0,0,0,0,0,0,0,0.5
2・3塁,0.0,4,2,0,0,0,0,0,1,0,0,1,0.25
満塁,0.286,9,7,2,1,0,0,2,1,0,0,1,0.333
得点圏,0.25,53,44,11,2,0,0,11,5,1,1,2,0.327
