背番,名前,腕,最終登板,防御率,試合,先発,救援,連投(試),連投(日),勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,完投,完封,無四球,勝率,回数,被打者,投球数,P/IP,被安,被本,三振,四球,故意四,死球,暴投,ボーク,失点,自責,詳細URL,nf3_player_id
43,島内颯太郎,右,9/23,1.40,60,0,60,0,0,4,2,29,1,33,5,4,2,0,0,0,.667,57.2,224,860,14.9,30,1,57,21,1,1,2,0,11,9,https://nf3.sakura.ne.jp/Central/C/p/43_stat.htm,43
