打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,13,1,0.077,0,2,0,0,0,0.077
2打席目,13,3,0.231,0,2,0,0,0,0.231
3打席目,11,3,0.273,0,1,0,0,0,0.273
4打席目,7,1,0.143,0,1,1,0,0,0.25
5打席目以上,1,0,0.0,0,0,1,0,0,0.5
