球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
スライダー,11,39.3%,131.3,4,1,0,5,45.5%,80.0%,.000,2,0,0,1,0,0
ストレート,8,28.6%,148.7,0,0,5,0,62.5%,0.0%,.333,3,1,0,0,0,0
フォーク,3,10.7%,136.5,0,0,0,2,0.0%,0.0%,.000,1,0,0,0,0,0
スプリット,2,7.1%,148.5,0,0,0,1,0.0%,0.0%,1.000,1,1,0,0,0,0
カーブ,1,3.6%,112.0,0,1,0,0,100.0%,-%,-,0,0,0,0,0,0
チェンジアップ,1,3.6%,129.0,1,0,0,0,100.0%,100.0%,-,0,0,0,0,0,0
ツーシーム,1,3.6%,-,0,0,0,0,0.0%,0.0%,1.000,1,1,0,0,0,0
カットボール,1,3.6%,-,0,0,0,0,0.0%,0.0%,.000,1,0,0,0,0,0
