打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.294,42,124,109,11,32,7,0,0,39,8,16,11,2,0,2,2,7,0,4,0.352,0.358,0.71
Visitor,0.208,53,166,149,24,31,4,1,2,43,12,38,8,2,2,5,2,4,4,3,0.255,0.289,0.543
