種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,1.32,14,0,14,1,0,1,9,2,10,1,0,13.2,8,0,15,6,1,2,2,1.02,0.174,-,6.83
Nighter,3.94,36,0,36,2,3,5,13,7,15,2,3,32.0,25,6,30,13,0,16,14,1.19,0.214,-,2.0
