種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.09,5,5,0,1,3,0,0,0,0,0,0,33.0,19,0,17,6,3,6,4,0.76,0.162,2.03,-
Visitor,4.97,10,10,0,3,6,0,0,0,0,0,0,50.2,64,9,33,15,3,35,28,1.56,0.296,3.81,-
