条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.25,80,72,18,4,0,4,4,12,8,0,0,0,0.325
1塁,0.19,25,21,4,2,0,0,1,2,3,1,0,0,0.32
2塁,0.5,12,10,5,3,0,0,4,2,2,0,0,0,0.583
3塁,0.0,4,3,0,0,0,0,0,2,1,0,0,0,0.25
1・2塁,0.222,12,9,2,1,0,0,2,2,1,1,1,0,0.364
1・3塁,0.5,4,2,1,0,0,0,2,0,0,1,0,1,0.5
2・3塁,1.0,2,2,2,0,0,1,5,0,0,0,0,0,1.0
満塁,0.0,2,1,0,0,0,0,1,0,0,1,0,0,0.5
得点圏,0.37,36,27,10,4,0,1,14,6,4,3,1,1,0.486
