種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.38,9,8,1,2,3,1,0,1,0,0,0,48.0,36,9,43,25,3,21,18,1.27,0.208,4.07,-
Visitor,4.3,7,7,0,3,2,0,0,0,0,0,0,37.2,39,3,30,15,3,20,18,1.43,0.26,3.77,-
