球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,864,54.8%,143.9,53,149,204,307,47.0%,13.0%,.238,189,45,9,42,34,1
スライダー,353,22.4%,126.9,46,60,48,137,43.6%,29.5%,.160,81,13,3,19,2,3
スプリット,178,11.3%,129.4,27,14,20,93,34.3%,38.0%,.273,33,9,0,9,3,0
カーブ,93,5.9%,121.2,5,24,9,42,40.9%,18.5%,.429,14,6,0,1,0,0
カットボール,75,4.8%,136.2,10,11,16,34,49.3%,33.3%,.333,6,2,0,2,1,2
ナックルカーブ,13,0.8%,119.3,0,4,2,7,46.2%,0.0%,-,0,0,0,0,0,0
