アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,6,20.7%,安打,7,58.3%
フライ,6,20.7%,四死球,4,33.3%
空三振,9,31.0%,失策出塁,1,8.3%
見三振,7,24.1%,野選,0,0.0%
犠打,1,3.4%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
