種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.18,16,0,16,1,0,1,0,2,1,1,0,17.0,18,1,9,8,1,7,6,1.53,0.29,-,2.43
Visitor,3.77,14,0,14,0,1,0,0,0,0,0,1,14.1,17,0,9,13,0,7,6,2.09,0.304,-,2.05
