チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.13,10,26,23,3,3,0,0,0,3,0,2,1,0,0,2,0,0,0,0,0.167,0.13,0.297
ＤｅＮＡ,0.282,13,46,39,1,11,2,0,0,13,0,8,4,2,0,3,0,0,1,0,0.349,0.333,0.682
広島,0.111,5,10,9,0,1,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0.2,0.111,0.311
ヤクルト,0.235,8,19,17,1,4,2,0,0,6,2,7,1,1,1,0,0,2,0,0,0.316,0.353,0.669
中日,0.25,10,17,16,2,4,0,0,0,4,0,4,0,0,0,1,0,0,0,0,0.25,0.25,0.5
