条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.268,72,71,19,2,0,0,0,17,1,0,0,0,0.278
1塁,0.273,24,22,6,1,0,0,0,3,0,0,2,0,0.273
2塁,0.0,13,7,0,0,0,0,0,4,4,0,2,0,0.364
3塁,0.0,3,2,0,0,0,0,0,1,0,1,0,0,0.333
1・2塁,0.167,8,6,1,1,0,0,2,1,0,0,2,0,0.167
1・3塁,0.0,3,3,0,0,0,0,0,1,0,0,0,0,0.0
2・3塁,0.0,3,1,0,0,0,0,0,1,2,0,0,0,0.667
満塁,0.0,6,6,0,0,0,0,0,1,0,0,0,0,0.0
得点圏,0.04,36,25,1,1,0,0,2,9,6,1,4,0,0.25
