条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.333,18,9,3,1,0,0,0,2,1,6,0,.500
1-0より,.400,6,5,2,0,0,0,0,1,0,0,0,.500
2-0より,.500,2,2,1,0,0,0,0,0,0,0,0,.500
3-0より,-,0,0,0,0,0,0,0,0,0,0,0,-
0-1より,.143,14,14,2,0,0,0,0,0,0,0,0,.143
1-1より,.273,11,11,3,1,0,0,0,0,0,0,0,.273
2-1より,.000,4,4,0,0,0,0,0,0,0,0,0,.000
3-1より,1.000,4,1,1,0,0,0,0,3,0,0,0,1.000
0-2より,.125,16,16,2,1,0,0,9,0,0,0,0,.125
1-2より,.231,26,26,6,0,0,0,9,0,0,0,0,.231
2-2より,.176,17,17,3,0,0,0,7,0,0,0,0,.176
3-2より,.231,14,13,3,1,0,0,4,1,0,0,0,.286
