条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,.233,30,30,7,1,1,0,7,0,0,0,0,.233
1塁,.182,11,11,2,0,0,0,0,0,0,0,0,.182
2塁,1.000,1,1,1,0,0,0,0,0,0,0,0,1.000
3塁,.000,2,1,0,0,0,0,0,0,1,0,0,.500
1・2塁,.500,2,2,1,0,0,0,0,0,0,0,0,.500
1・3塁,-,1,0,0,0,0,0,0,0,1,0,0,1.000
2・3塁,-,2,0,0,0,0,0,0,0,0,1,1,.000
満塁,-,0,0,0,0,0,0,0,0,0,0,0,-
得点圏,.500,8,4,2,0,0,0,0,0,2,1,1,.571
