種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.89,3,2,1,0,0,1,0,1,0,0,0,9.1,6,0,6,0,2,3,3,0.64,0.188,9.0,2.67
Visitor,3.0,1,1,0,0,0,0,0,0,0,0,0,3.0,5,0,1,0,0,1,1,1.67,0.385,2.25,-
