球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,170,49.7%,148.6,14,29,37,51,47.1%,15.6%,.349,43,15,1,6,2,0
カットボール,84,24.6%,137.2,18,15,9,25,50.0%,40.9%,.286,14,4,0,1,0,0
フォーク,40,11.7%,136.9,6,4,4,14,35.0%,27.3%,.118,17,2,0,5,0,0
スライダー,35,10.2%,125.6,3,9,6,14,51.4%,25.0%,.000,5,0,0,2,2,1
チェンジアップ,8,2.3%,131.3,1,0,3,2,50.0%,16.7%,.000,2,0,0,0,0,0
ツーシーム,4,1.2%,146.5,0,0,1,2,25.0%,0.0%,.000,1,0,0,0,0,0
カーブ,1,0.3%,122.0,0,1,0,0,100.0%,-%,-,0,0,0,0,0,0
