打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,.000,1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
2番,.000,2,7,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.000,.000,0.0
3番,.229,40,179,144,13,33,4,1,3,48,16,35,31,2,3,0,1,1,0,4,.374,.333,0.708
4番,.200,7,28,25,2,5,1,0,1,9,2,10,2,0,1,0,0,0,0,3,.286,.360,0.646
5番,.244,13,52,45,5,11,3,0,2,20,5,6,7,0,0,0,0,0,0,0,.346,.444,0.791
6番,.269,22,86,78,5,21,2,0,3,32,9,19,7,1,1,0,0,0,0,0,.337,.410,0.747
7番,.381,7,25,21,2,8,3,0,0,11,2,6,3,0,1,0,0,0,0,0,.480,.524,1.004
8番,.000,1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,.000,.000,0.0
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
