球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
楽天モバイル,.274,49,190,164,13,45,7,0,4,64,15,34,23,2,3,0,0,1,0,1,.374,.390,0.764
みずほPayPay,.182,6,27,22,2,4,0,1,1,9,3,8,4,1,1,0,0,0,0,1,.333,.409,0.742
エスコンＦ,.286,8,33,28,6,8,1,0,3,18,8,12,4,0,0,0,1,0,0,0,.364,.643,1.006
ZOZOマリン,.143,7,29,28,1,4,1,0,0,5,2,6,1,0,0,0,0,0,0,0,.172,.179,0.351
京セラD大阪,.094,9,36,32,0,3,0,0,0,3,0,4,4,0,0,0,0,0,0,1,.194,.094,0.288
ベルーナドーム,.111,5,22,18,2,2,1,0,0,3,0,4,4,0,0,0,0,0,0,2,.273,.167,0.439
Pa その他,.091,3,11,11,0,1,1,0,0,2,0,4,0,0,0,0,0,0,0,1,.091,.182,0.273
東京ドーム,.444,4,16,9,1,4,1,0,1,8,3,2,5,0,2,0,0,0,0,1,.688,.889,1.576
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
横浜,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
マツダスタジアム,.250,2,9,8,0,2,0,0,0,2,0,3,1,0,0,0,0,0,0,1,.333,.250,0.583
神宮,.545,3,16,11,2,6,1,0,0,7,3,4,5,1,0,0,0,0,0,0,.688,.636,1.324
バンテリンドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
