チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.429,3,12,7,1,3,1,0,1,7,2,2,4,0,1,0,0,0,0,1,0.667,1.0,1.667
阪神,0.2,3,12,10,1,2,0,0,0,2,1,2,2,0,0,0,0,1,0,0,0.333,0.2,0.533
ＤｅＮＡ,0.182,3,12,11,2,2,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0.25,0.273,0.523
広島,0.25,2,9,8,0,2,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0.333,0.25,0.583
ヤクルト,0.545,3,16,11,2,6,1,0,0,7,3,4,5,1,0,0,0,0,0,0,0.688,0.636,1.324
中日,0.1,3,12,10,0,1,0,0,0,1,0,4,2,0,0,0,0,0,0,2,0.25,0.1,0.35
