打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.213,27,100,89,6,19,4,0,2,29,12,10,7,0,0,3,1,0,1,0,0.268,0.326,0.594
Nighter,0.254,59,201,181,18,46,6,2,4,68,13,26,17,1,1,1,1,0,0,1,0.32,0.376,0.696
