チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.213,19,69,61,7,13,5,0,3,27,9,14,8,0,0,0,0,0,0,1,0.304,0.443,0.747
日本ハム,0.25,18,75,68,7,17,3,0,5,35,11,22,6,0,0,0,1,0,0,2,0.307,0.515,0.821
楽天,0.239,21,81,71,9,17,1,0,3,27,10,17,8,0,1,0,1,0,0,1,0.321,0.38,0.701
オリックス,0.309,17,60,55,3,17,5,0,1,25,10,12,5,0,0,0,0,0,0,0,0.367,0.455,0.821
西武,0.143,16,55,49,2,7,0,0,0,7,2,21,5,0,1,0,0,0,0,0,0.236,0.143,0.379
