打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.21,50,184,162,12,34,7,0,5,56,18,52,21,0,0,0,1,0,0,4,0.299,0.346,0.645
Visitor,0.25,52,183,168,19,42,7,0,8,73,26,46,11,0,3,0,1,0,0,0,0.306,0.435,0.741
