月名,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
3・4月,3.32,3,3,0,2,1,0,0,0,0,0,0,21.2,15,0,15,1,0,8,8,0.74,0.19,4.29,-
5月,3.57,4,4,0,0,3,0,0,0,0,0,0,22.2,31,3,9,7,1,13,9,1.68,0.326,1.88,-
6月,18.00,1,1,0,0,0,0,0,0,0,0,0,4.0,9,2,5,2,0,8,8,2.75,0.429,6.75,-
7月,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
8月,0.00,2,2,0,2,0,0,0,0,0,0,0,13.0,12,0,9,2,0,0,0,1.08,0.245,7.07,-
9月,1.50,2,2,0,0,1,0,0,0,0,0,0,12.0,11,1,8,2,0,4,2,1.08,0.25,1.29,-
10月,9.00,1,1,0,0,0,0,0,0,0,0,0,5.0,11,1,2,1,0,5,5,2.4,0.458,7.50,-
11月,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
