種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,5.3,6,6,0,2,3,0,0,0,0,0,0,35.2,44,5,28,6,1,21,21,1.4,0.301,4.24,-
Visitor,2.32,7,7,0,2,2,0,0,0,0,0,0,42.2,45,2,20,9,0,17,11,1.27,0.271,3.67,-
