アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,9,23.7%,安打,9,81.8%
フライ,11,28.9%,四死球,1,9.1%
空三振,16,42.1%,失策出塁,1,9.1%
見三振,2,5.3%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
