月名,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
3・4月,10.13,3,0,3,0,0,0,0,0,0,0,0,2.2,5,0,2,2,0,3,3,2.63,0.417,-,0.89
5月,2.25,8,0,8,0,0,1,0,1,0,0,0,8.0,4,0,8,2,0,2,2,0.75,0.154,-,4.00
6月,1.93,8,0,8,0,0,4,0,4,0,0,0,9.1,5,1,8,2,0,2,2,0.75,0.156,-,4.67
7月,0.00,9,0,9,1,0,3,0,4,1,1,0,8.0,4,0,6,3,0,0,0,0.88,0.16,-,99.00
8月,0.96,10,0,10,1,0,2,0,3,1,1,0,9.1,4,0,5,2,0,1,1,0.64,0.125,-,9.33
9月,1.93,7,0,7,0,0,2,0,2,0,0,0,4.2,4,0,5,3,0,1,1,1.5,0.235,-,4.67
10月,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
11月,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
