種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,2.45,8,0,8,0,0,3,0,3,0,0,0,7.1,6,1,3,3,0,2,2,1.23,0.214,-,3.67
Nighter,12.6,7,0,7,0,0,1,0,1,0,0,0,5.0,10,0,3,3,0,7,7,2.6,0.417,-,0.71
