チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.308,10,43,39,6,12,2,0,3,23,9,7,4,0,0,0,0,0,0,0,0.372,0.59,0.962
日本ハム,0.156,9,33,32,3,5,0,0,2,11,2,5,1,0,0,0,0,0,0,0,0.182,0.344,0.526
楽天,0.12,7,27,25,0,3,0,0,0,3,0,11,2,0,0,0,0,0,0,0,0.185,0.12,0.305
オリックス,0.143,7,25,21,2,3,0,0,0,3,0,5,4,0,0,0,0,0,0,0,0.28,0.143,0.423
西武,0.227,6,26,22,2,5,1,0,0,6,2,7,3,1,0,0,1,0,0,0,0.308,0.273,0.58
