打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
2番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
3番,.158,5,20,19,2,3,0,0,1,6,1,6,1,0,0,0,0,0,0,0,.200,.316,0.516
4番,.296,6,27,27,2,8,0,0,2,14,7,4,0,0,0,0,0,0,0,0,.296,.519,0.815
5番,.108,11,43,37,2,4,1,0,0,5,1,11,6,0,0,0,0,0,0,0,.233,.135,0.368
6番,.214,12,48,42,5,9,2,0,2,17,4,8,5,1,0,0,1,0,0,0,.292,.405,0.696
7番,.364,3,12,11,1,4,0,0,0,4,0,5,1,0,0,0,0,0,0,0,.417,.364,0.78
8番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
