チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.196,14,49,46,2,9,2,0,0,11,2,17,3,0,0,0,0,0,1,0,0.245,0.239,0.484
ロッテ,0.267,17,65,60,11,16,2,2,2,28,9,17,4,0,0,0,1,4,1,0,0.308,0.467,0.774
楽天,0.317,13,47,41,6,13,3,0,3,25,9,8,2,0,2,0,2,0,0,0,0.362,0.61,0.971
オリックス,0.16,13,51,50,6,8,2,0,2,16,5,17,1,0,0,0,0,0,0,0,0.176,0.32,0.496
西武,0.429,14,51,49,8,21,5,1,2,34,11,8,0,0,1,1,0,2,1,0,0.44,0.694,1.134
