打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.261,34,125,119,17,31,4,1,4,49,16,24,5,0,1,0,0,2,1,1,0.296,0.412,0.708
Nighter,0.288,53,196,177,28,51,12,2,8,91,25,53,13,1,2,1,3,4,2,0,0.338,0.514,0.853
