チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.25,3,9,8,1,2,1,0,1,6,1,3,1,0,0,0,0,0,0,0,0.333,0.75,1.083
阪神,0.286,3,9,7,1,2,0,0,0,2,0,3,2,1,0,0,0,0,0,0,0.444,0.286,0.73
ＤｅＮＡ,0.333,2,8,6,3,2,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0.5,0.5,1.0
広島,0.429,3,14,14,4,6,0,0,2,12,2,3,0,0,0,0,0,0,0,1,0.429,0.857,1.286
ヤクルト,0.273,3,14,11,3,3,0,0,0,3,1,1,3,0,0,0,0,0,0,0,0.429,0.273,0.701
中日,0.0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
