チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,.250,3,12,12,1,3,2,0,0,5,4,4,0,0,0,0,0,0,0,0,.250,.417,0.667
日本ハム,.143,3,8,7,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,.250,.143,0.393
ロッテ,.750,1,5,4,1,3,1,0,1,7,1,1,1,0,0,0,0,0,0,0,.800,1.750,2.55
楽天,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
オリックス,.182,3,12,11,1,2,0,0,0,2,0,4,1,0,0,0,0,0,0,0,.250,.182,0.432
西武,.333,2,8,6,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,.500,.333,0.833
