打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.286,21,71,63,5,18,3,1,1,26,6,4,7,0,0,1,0,0,0,1,0.357,0.413,0.77
Nighter,0.287,54,181,167,22,48,6,2,6,76,29,13,8,0,1,5,0,0,0,0,0.324,0.455,0.779
