条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.277,134,130,36,4,1,2,2,11,3,1,0,0,0.299
1塁,0.25,48,44,11,1,0,4,9,1,2,0,2,0,0.283
2塁,0.444,12,9,4,2,1,0,4,1,2,0,1,0,0.545
3塁,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0.0
1・2塁,0.28,30,25,7,1,0,0,3,1,2,0,3,0,0.333
1・3塁,0.333,13,12,4,0,1,0,5,2,1,0,0,0,0.385
2・3塁,0.6,5,5,3,1,0,1,6,1,0,0,0,0,0.6
満塁,0.25,9,4,1,0,0,0,6,0,5,0,0,0,0.667
得点圏,0.339,70,56,19,4,2,1,24,5,10,0,4,0,0.439
